anime_id,title,genres,media,episodes,rating,members,start_date,season,source
34374,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,"Slice of Life,Drama,Magic,Fantasy",movie,1,7.54,11780.0,2017/3/18,winter_2017,light_novel
34375,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,"Drama,Fantasy,Magic,Slice of Life",movie,1,7.81,11412.0,2017/4/15,spring_2017,light_novel
34376,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,"Drama,Fantasy,Magic,Slice of Life",movie,1,8.01,11560.0,2017/7/8,summer_2017,light_novel
34382,Citrus,"Drama,Romance,School,Shoujo Ai",tv,12,6.51,367026.0,2018/1/6,winter_2018,manga
34383,Netsuzou TRap,"Drama,Romance,Shoujo Ai",tv,12,5.36,118784.0,2017/7/5,summer_2017,manga
34388,Shikkoku no Shaga The Animation,Hentai,ova,3,7.27,10483.0,2017/2/24,winter_2017,original
34389,Koro-sensei Quest!,"Comedy,Magic,Shounen",ona,12,7.09,38165.0,2016/12/23,fall_2016,manga
34391,Mobile Suit Gundam Thunderbolt 2nd Season,"Action,Military,Sci-Fi,Space,Drama,Mecha",ona,4,7.29,16799.0,2017/3/24,winter_2017,manga
34392,One Room,Slice of Life,tv,12,5.56,94090.0,2017/1/11,winter_2017,original
34393,Room Mate,"Harem,Slice of Life",tv,12,4.75,21544.0,2017/4/12,spring_2017,original
34394,Yuuki Yuuna wa Yuushabu Shozoku,"Slice of Life,Comedy,Magic,Fantasy",movie,1,6.5,4076.0,2017/3/18,winter_2017,manga
34399,Taimanin Asagi 3,"Hentai,Demons,Supernatural",ova,2,6.49,5376.0,2016/12/23,fall_2016,visual_novel
34402,Love Kome: We Love Rice,Slice of Life,tv,12,4.64,9656.0,2017/4/5,spring_2017,original
34403,Hajimete no Gal,"Comedy,Romance,Ecchi,School,Shounen",tv,10,6.29,357196.0,2017/7/12,summer_2017,manga
34406,Punpun Polka,"Kids,Music",music,1,4.89,281.0,1961/8/10,summer_1961,original
34409,Chuuko Video-ya no Onna Tenin X,"Comedy,Shounen",ona,1,5.71,440.0,2016/11/21,fall_2016,manga
34410,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao,"Comedy,Magic,Shoujo",tv,26,,698.0,2016/11/13,fall_2016,original
34411,Taishou Mebiusline: Chicchai-san,"Historical,Supernatural",tv,12,4.73,10743.0,2017/10/6,fall_2017,visual_novel
34412,Hashiri Hajimeta bakari no Kimi ni,Music,music,1,6.62,2254.0,2016/12/7,fall_2016,original
34414,Nanbaka 2,"Action,Comedy,Drama",ona,12,7.5,99334.0,2017/1/4,winter_2017,web_manga
34416,The Snack World: Hitogirai no Renny,"Adventure,Comedy,Fantasy,Kids",movie,1,,242.0,2016/12/17,fall_2016,original
34418,Hibi no Awa,Music,music,1,5.61,213.0,2014/10/27,fall_2014,music
34420,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,Fantasy,ona,24,7.38,26002.0,2018/4/13,spring_2018,light_novel
34423,Spring has come!,Music,ona,1,,170.0,2016/4/4,spring_2016,original
34424,How Low Sympathy,Music,music,1,,125.0,2014/1/13,winter_2014,music
34426,Union Union,Kids,special,1,,128.0,2013/6/8,spring_2013,original
34427,Frame Arms Girl,"Action,Sci-Fi,Slice of Life,Mecha",tv,12,6.41,28959.0,2017/4/4,spring_2017,other
34428,Overlord Movie 2: Shikkoku no Eiyuu,"Action,Game,Supernatural,Magic,Fantasy",movie,1,7.65,51966.0,2017/3/11,winter_2017,light_novel
34430,Detective Conan Movie 21: The Crimson Love Letter,"Action,Mystery,Historical,Police,Drama,Romance",movie,1,7.68,21530.0,2017/4/15,spring_2017,manga
34432,Balloon (Music),Music,music,1,5.48,279.0,2012/11/29,fall_2012,music
34437,Code Geass: Fukkatsu no Lelouch,"Action,Military,Sci-Fi,Super Power,Drama,Mecha",movie,1,7.95,227378.0,2019/2/9,winter_2019,original
34438,Code Geass: Hangyaku no Lelouch I - Koudou,"Action,Military,Sci-Fi,Super Power,Mecha,School",movie,1,7.92,72449.0,2017/10/21,fall_2017,original
34439,Code Geass: Hangyaku no Lelouch II - Handou,"Action,Mecha,Military,School,Sci-Fi,Super Power",movie,1,7.67,53753.0,2018/2/10,winter_2018,original
34440,Code Geass: Hangyaku no Lelouch III - Oudou,"Action,Mecha,Military,School,Sci-Fi,Super Power",movie,1,8.03,66772.0,2018/5/26,spring_2018,original
34443,Baki,"Action,Martial Arts,Shounen",ona,26,7.21,198420.0,2018/6/25,spring_2018,manga
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama,Fantasy,Magic,Slice of Life",tv,6,7.64,30979.0,2017/11/25,fall_2017,original
34447,Masou Gakuen HxH Specials,"Harem,Ecchi",special,6,6.55,26067.0,2016/9/30,summer_2016,light_novel
34449,The Reflection,"Action,Super Power",tv,12,5.14,27263.0,2017/7/22,summer_2017,original
34450,Mahou Sensei Negima! Tokubetsu Eizou,Music,music,4,6.07,1599.0,2016/11/17,fall_2016,manga
34451,Kekkai Sensen & Beyond,"Action,Comedy,Fantasy,Shounen,Super Power,Supernatural,Vampire",tv,12,7.86,316319.0,2017/10/8,fall_2017,manga
34453,Uma Musume: Pretty Derby,"Music,Sports",ona,1,6.53,7072.0,2016/3/25,winter_2016,game
34454,Granblue Fantasy,Fantasy,ona,0,6.43,6365.0,2013/11/8,fall_2013,game
34455,Princess Connect!,Fantasy,ona,3,6.13,5538.0,2015/3/19,winter_2015,game
34456,Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season,"Comedy,Parody,Super Power",tv,24,,480.0,2017/1/9,winter_2017,original
34464,Gijinka de Manabo!,"Sci-Fi,Comedy",ona,1,5.38,680.0,2016/11/29,fall_2016,other
34465,Ao no Exorcist: Kyoto Fujouou-hen OVA,"Action,Demons,Supernatural,Fantasy,Shounen",ova,2,7.14,57020.0,2017/4/4,spring_2017,manga
34467,Yami Shibai 4,"Dementia,Horror,Supernatural",tv,13,5.74,21665.0,2017/1/16,winter_2017,original
34471,Youkai Watch Movie 4: Shadow Side - Oni-ou no Fukkatsu,"Demons,Kids,Supernatural",movie,1,6.81,1389.0,2017/12/16,fall_2017,game
34472,Geki Drive,"Action,Cars",ona,1,,240.0,2015/10/20,fall_2015,other
34474,Tsukipro The Animation,Music,tv,13,6.73,13703.0,2017/10/4,fall_2017,music
34475,Monster Strike: Rain of Memories,"Action,Game,Fantasy",ona,1,6.5,2325.0,2016/12/3,fall_2016,game
34476,Platonic Chain: Ansatsu Jikkouchuu,"Sci-Fi,Slice of Life",special,1,,262.0,2005/7/25,summer_2005,novel
34480,Shokugeki no Souma: Ni no Sara OVA,"Ecchi,School,Shounen",ova,2,7.51,125689.0,2017/5/1,spring_2017,manga
34481,Getsuyoubi no Tawawa Specials,"Slice of Life,Ecchi",special,2,6.58,23881.0,2016/12/29,fall_2016,other
34486,Star Ocean: Anamnesis,"Action,Fantasy",ona,0,,521.0,2016/11/28,fall_2016,game
34488,Gan Gan Ganko-chan,"Sci-Fi,Comedy,Kids",tv,10,,298.0,2016/12/19,winter_2017,other
34489,Cinderella Girls Gekijou: 5 Shuunen Kinen Short Anime,Comedy,ona,1,5.93,1716.0,2016/11/28,fall_2016,game
34490,Sushi Azarashi,Comedy,tv,30,,214.0,2001/1/20,winter_2001,picture_book
34491,Sagurare Otome The Animation,Hentai,ova,1,6.26,5432.0,2017/1/6,winter_2017,manga
34492,Nuki Doki! Tenshi to Akuma no Sakusei Battle - Revolution,Hentai,ova,4,6.39,7668.0,2017/2/24,winter_2017,visual_novel
34494,Sakura Quest,"Slice of Life,Comedy",tv,25,7.4,124449.0,2017/4/6,spring_2017,original
34497,Death March kara Hajimaru Isekai Kyousoukyoku,"Adventure,Fantasy,Harem",tv,12,6.51,352256.0,2018/1/11,winter_2018,light_novel
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?","Romance,Sci-Fi",movie,1,6.09,146604.0,2017/8/18,summer_2017,other
34500,Nanocore SP Lianxi Pian 2015 Xinnian Tebie Ban,"Comedy,Music",music,1,,257.0,2015/1/1,winter_2015,original
34501,Kenka Banchou Otome: Girl Beats Boys,"Action,Martial Arts,School,Shoujo",tv,12,6.44,61037.0,2017/4/12,spring_2017,visual_novel
34502,Inazma Delivery,"Action,Sci-Fi,Comedy",tv,10,6.3,767.0,2016/12/9,winter_2017,original
34503,KochinPa! Dainiki,Comedy,tv,24,4.78,1128.0,2016/12/6,winter_2017,other
34504,Seitokai Yakuindomo Movie,"Slice of Life,Comedy,School,Shounen",movie,1,7.86,44067.0,2017/7/21,summer_2017,4_koma_manga
34506,Idol Kyousei Sousa,Hentai,ova,2,4.66,2749.0,2017/2/24,winter_2017,manga
34510,Hei Mao Jing Zhang,"Action,Adventure,Cars,Comedy,Kids,Police",tv,5,5.6,388.0,Jan-84,winter_1984,original
34511,Hei Mao Jing Zhang (1992),"Action,Adventure,Cars,Comedy,Kids,Police",tv,12,,284.0,Jan-92,winter_1992,original
34513,Days: Touin Gakuen-sen!,"Sports,School,Shounen",ova,3,7.47,19310.0,2018/3/16,winter_2018,manga
34514,Pokemon Generations,"Action,Adventure,Fantasy,Game,Kids",ona,18,7.46,40306.0,2016/12/9,fall_2016,game
34519,Mobile Suit Gakuen: G-Reco Koushien,"Comedy,Parody,Sports,Mecha",special,9,5.37,692.0,2014/12/25,fall_2014,original
34522,"Wake Up, Girls! Shin Shou","Music,Drama",tv,12,6.51,11080.0,2017/10/10,fall_2017,original
34525,Centaur no Nayami,"Slice of Life,Comedy,Fantasy,School,Seinen",tv,12,6.47,74009.0,2017/7/9,summer_2017,manga
34527,Go-chan.: Moko to Chinjuu no Mori no Nakama-tachi,"Adventure,Kids",movie,1,,297.0,2017/1/29,winter_2017,original
34529,Toriko no Kusari,Hentai,ova,2,6.53,5437.0,2017/7/7,summer_2017,visual_novel
34530,Anata wa Watashi no Mono,Hentai,ova,2,6.2,6651.0,2017/4/28,spring_2017,visual_novel
34532,Terra Formars: Earth-hen,"Action,Sci-Fi,Space,Horror,Drama,Seinen",ova,2,6.36,8520.0,2018/8/17,summer_2018,manga
34533,Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,"Action,Comedy,School",special,1,6.89,24448.0,2017/4/29,spring_2017,web_manga
34534,Natsume Yuujinchou Go Specials,"Slice of Life,Demons,Supernatural,Drama,Shoujo",special,2,8.33,33726.0,2017/3/30,winter_2017,manga
34535,Koisuru Shirokuma,"Comedy,Josei,Shounen Ai",movie,0,6.63,5545.0,2017/3/4,winter_2017,manga
34537,Yoru wa Mijikashi Arukeyo Otome,"Comedy,Romance",movie,1,8.22,84991.0,2017/4/7,spring_2017,novel
34538,"Soushin Shoujo Matoi: Yuma-chin, Matomemashita - Nanimo Kitenakute... Natsu","Magic,Supernatural",special,1,5.8,2330.0,2016/12/27,fall_2016,original
34539,Saint Seiya: Saintia Shou,"Action,Adventure,Seinen",ona,10,5.59,11332.0,2018/12/10,fall_2018,manga
34540,Pokemon Movie 20: Kimi ni Kimeta!,"Action,Adventure,Comedy,Kids",movie,1,7.08,37838.0,2017/7/15,summer_2017,game
34541,Mary to Majo no Hana,"Adventure,Fantasy,Magic",movie,1,7.27,71393.0,2017/7/8,summer_2017,book
34542,Inuyashiki,"Action,Drama,Psychological,Sci-Fi,Seinen",tv,11,7.69,445954.0,2017/10/13,fall_2017,manga
34543,Dive!!,"Comedy,Sports",tv,12,6.08,42284.0,2017/7/7,summer_2017,novel
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,"Action,Horror,Supernatural,Drama,Fantasy",movie,1,7.71,83741.0,2019/5/10,spring_2019,original
34547,Shoukoku no Altair,"Military,Adventure,Historical,Drama,Fantasy,Shounen",tv,24,7.55,59745.0,2017/7/8,summer_2017,manga
34548,Cheer Danshi!! Specials,"Sports,School",special,2,5.96,2296.0,2016/12/22,fall_2016,novel
34549,Ryuu no Haisha,"Adventure,Fantasy",special,2,7.42,35672.0,2017/2/18,winter_2017,original
34550,Warau Salesman New,"Comedy,Drama,Seinen",tv,12,6.27,15935.0,2017/4/3,spring_2017,manga
34552,Dream Festival! R,Music,ona,12,6.89,4221.0,2017/8/23,summer_2017,original
34561,Re:Creators,"Action,Sci-Fi,Fantasy,Mecha",tv,22,7.57,377624.0,2017/4/8,spring_2017,original
34565,Jikan no Shihaisha,"Supernatural,Shounen",tv,13,6.32,60523.0,2017/7/8,summer_2017,manga
34566,Boruto: Naruto Next Generations,"Action,Adventure,Super Power,Martial Arts,Shounen",tv,0,5.79,571444.0,2017/4/5,spring_2017,manga
34572,Black Clover,"Action,Comedy,Magic,Fantasy,Shounen",tv,170,7.96,963896.0,2017/10/3,fall_2017,manga
34577,Nanatsu no Taizai: Imashime no Fukkatsu,"Action,Adventure,Fantasy,Magic,Shounen,Supernatural",tv,24,7.78,811027.0,2018/1/13,winter_2018,manga
34580,Nana Maru San Batsu,"Game,School,Seinen",tv,12,6.69,66167.0,2017/7/5,summer_2017,manga
34589,"Onihei: Sono Otoko, Heizou Hasegawa","Historical,Seinen",ova,1,6.34,2735.0,2017/2/22,winter_2017,novel
34591,Natsume Yuujinchou Roku,"Slice of Life,Demons,Supernatural,Drama,Shoujo",tv,11,8.64,141034.0,2017/4/12,spring_2017,manga
34595,"""Parade"" de Satie","Music,Dementia",movie,1,5.39,732.0,16-May,spring_2016,original
34599,Made in Abyss,"Sci-Fi,Adventure,Mystery,Drama,Fantasy",tv,13,8.73,915886.0,2017/7/7,summer_2017,web_manga
34600,Nagoya Tetsudou Special Movie,Slice of Life,ona,1,,223.0,2016/7/21,summer_2016,original
34601,Kubbe Gachapin Mukku,Fantasy,ona,1,,211.0,2016/9/26,summer_2016,picture_book
34602,Guomin Laogong Dai Huijia,"Drama,Romance,School",ona,12,6.08,16127.0,2016/10/3,fall_2016,novel
34604,UQ Holder!: Mahou Sensei Negima! 2 (OVA),"Action,Sci-Fi,Magic,Fantasy,Shounen",ova,3,7.2,19257.0,2017/9/8,summer_2017,manga
34607,Lostorage Conflated WIXOSS,"Game,Psychological",tv,12,7.09,26054.0,2018/4/7,spring_2018,card_game
34611,Answer (2016),"Music,Drama,Seinen",music,1,7.3,6529.0,2016/12/21,fall_2016,manga
34612,Saiki Kusuo no ・趣ｽｨ-nan 2,"Slice of Life,Comedy,Supernatural,School,Shounen",tv,24,8.46,389463.0,2018/1/17,winter_2018,manga
34613,Garo: Honoo no Kokuin - Yurugaro,"Comedy,Fantasy,Parody",special,23,5.52,1577.0,2015/2/28,winter_2015,original
34614,Teekyuu 8 Specials,"Comedy,Sports,Shounen",special,2,6.03,2411.0,2017/2/24,winter_2017,manga
34615,Usakame Special,"Comedy,Sports,Shounen",special,1,5.53,1941.0,2016/8/26,summer_2016,manga
34618,Blend S,"Slice of Life,Comedy",tv,12,7.34,482104.0,2017/10/8,fall_2017,4_koma_manga
34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,"Sci-Fi,Drama",tv,26,6.57,106941.0,2019/4/2,spring_2019,visual_novel
34622,Giant Robo,"Action,Mecha",special,1,5.89,735.0,2007/7/27,summer_2007,manga
34623,Bakuon!! no Kobeya,"Comedy,Seinen,Slice of Life",special,4,6.13,2658.0,2016/8/24,summer_2016,manga
34625,Master of Torque: Epilogue,Cars,ona,1,5.46,395.0,2016/12/25,fall_2016,original
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,"Magic,Adventure,Fantasy,Comedy,Supernatural",ova,1,8.06,255322.0,2017/7/24,summer_2017,light_novel
34628,Taka no Tsume x Hello Kitty ga Masaka no Collab!,Comedy,ona,1,,204.0,2012/6/28,spring_2012,original
34629,MiniGARO,Comedy,ona,2,,196.0,2013/7/16,summer_2013,original
34630,MiniGARO Manner Movie,Comedy,movie,2,,188.0,2013/7/20,summer_2013,original
34631,Aitata Bocchi,"Dementia,Drama",special,1,5.68,343.0,16-Nov,fall_2016,original
34632,Such a Good Place to Die,Dementia,movie,1,5.67,392.0,2015/3/29,winter_2015,original
34633,Origami of Landscape,Dementia,ona,1,5.39,317.0,2013/6/8,spring_2013,original
34636,Ballroom e Youkoso,"Comedy,Drama,Romance,School,Shounen,Sports",tv,24,8.2,231135.0,2017/7/9,summer_2017,manga
34638,Jitaku Keibiin,Hentai,ova,4,6.67,9368.0,2017/3/31,winter_2017,visual_novel
34639,Ero Semi: Ecchi ni Yaruki ni ABC - The Animation,Hentai,ova,1,6.61,5474.0,2017/3/31,winter_2017,visual_novel
34642,Shingeki no Bahamut: Genesis - Short Story,"Action,Adventure,Demons,Supernatural,Magic,Fantasy",ona,2,7.14,21812.0,2016/12/28,fall_2016,game
34643,Kokekkou-san,Kids,tv,26,,144.0,2009/11/18,fall_2009,picture_book
34644,Brave Witches: Petersburg Daisenryaku,"Action,Ecchi,Magic,Military,Sci-Fi",special,1,7.01,8487.0,2017/8/25,summer_2017,original
34647,3-gatsu no Lion Recap,Drama,special,1,6.71,13200.0,2016/12/29,fall_2016,manga
34649,Soukyuu no Fafner: Dead Aggressor - The Beyond,"Action,Military,Sci-Fi,Drama,Mecha",movie,3,7.14,5692.0,2019/5/17,spring_2019,original
34651,Zenmaiji-kake no Truffe,Fantasy,ona,2,,174.0,2014/3/28,winter_2014,original
34652,Mochi Mochi Panda,Kids,ona,4,,251.0,2014/3/28,winter_2014,original
34655,I Was King,"Fantasy,Music",music,1,6.25,788.0,2016/12/20,fall_2016,music
34656,Ai Uta: Since 2007,Music,music,1,5.3,466.0,2016/12/5,fall_2016,music
34657,Kawazuno Mekaridoki,Music,music,1,5.86,269.0,2016/11/23,fall_2016,music
34658,Nekopara OVA,"Comedy,Romance",ova,1,6.97,67460.0,2017/12/22,fall_2017,visual_novel
34659,Otokonoko 隨吶・Delivery,"Hentai,Yaoi",ova,1,5.8,9086.0,2016/12/31,fall_2016,original
34661,Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,"Action,Fantasy,Game",ona,1,6.3,2569.0,2016/12/31,fall_2016,game
34662,Fate/Apocrypha,"Action,Supernatural,Drama,Magic,Fantasy",tv,25,7.16,356398.0,2017/7/2,summer_2017,light_novel
34664,Capsule Boy,"Sci-Fi,Kids",tv,26,,152.0,2016/5/15,spring_2016,original
34665,Kemy Lang Buka Chaka,"Adventure,Kids",tv,156,,137.0,2009/2/23,winter_2009,original
34666,Kemy,Kids,tv,52,,137.0,2011/2/28,winter_2011,original
34667,Kemy Tamheomdae,"Adventure,Kids",tv,26,,131.0,2016/6/13,summer_2016,original
34669,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao 2nd Season,"Comedy,Magic,Shoujo",tv,26,,565.0,2017/5/9,spring_2017,original
34670,Monster Strike Anime,"Action,Game,Fantasy",ona,23,6.34,5761.0,2017/4/1,spring_2017,game
34673,Shin Skyers 5 EX,"Action,Sci-Fi",special,12,,94.0,2015/5/29,spring_2015,
34674,Hwasan Golae,"Horror,Thriller",movie,1,,322.0,2015/9/10,summer_2015,original
34675,Chou Yuu Sekai: Being the Reality,"Action,Game,Adventure,Romance,Fantasy",ona,20,6.19,14534.0,2017/1/12,winter_2017,web_manga
34678,Kingsglaive: FFXV Fan Kansha Tokubetsu Movie,Action,ona,1,5.88,1599.0,2016/12/31,fall_2016,game
34685,Kekkon Soudan Sho,Music,music,1,,151.0,1995/7/21,summer_1995,original
34688,Owara Nai Chinkonka wo Utaou,"Supernatural,Drama",special,4,,170.0,2003/3/11,winter_2003,original
34689,Owara Nai Chinkonka wo Utaou: Seinen no Uta,"Supernatural,Drama",ona,1,,153.0,2014/7/24,summer_2014,original
34690,Eiyuu ni wa Narenai Bokura Dakara,School,special,5,,250.0,2003/9/2,summer_2003,original
34691,Kyou mo Kyou to te Tape wa Mawaru,Comedy,special,1,,139.0,2005/6/2,spring_2005,original
34692,Umbrella Fighter!,Slice of Life,special,4,,148.0,2005/9/7,summer_2005,original
34693,"Saa, Ketatamashiki Kono Hibi ni",Slice of Life,special,4,,121.0,2006/7/5,summer_2006,original
34694,Kimi to no Tadashii Yakusoku,Sports,special,3,,162.0,2007/2/1,winter_2007,original
34695,Kimi to no Tadashii Yakusoku (2007),Sports,special,3,,145.0,2007/2/1,winter_2007,original
34696,Anata no Katagoshi Chotto Ue,"Comedy,Supernatural",special,3,,155.0,2008/2/11,winter_2008,original
34697,Shinmai,"Slice of Life,Comedy",special,4,,127.0,2008/4/15,spring_2008,original
34698,No Shiba no Shiba,"Comedy,Supernatural,School",special,2,,125.0,2009/5/26,spring_2009,original
34699,Sukui Agete Kurenai ka,Slice of Life,ona,1,,194.0,2014/7/26,summer_2014,original
34700,Bikkuriman Kids: Theme Fighter Nyander,"Kids,Parody",ona,4,,155.0,2008/8/6,summer_2008,other
34708,Kawaijuku Manavis CM,Slice of Life,ona,1,,156.0,2016/4/20,spring_2016,original
34710,Choco Kyouju no Oheya,Comedy,ona,1,4.81,757.0,2016/4/25,spring_2016,original
34711,Benpiyaku Colace,Slice of Life,ona,7,,121.0,2014/7/31,summer_2014,original
34712,Kujira no Kora wa Sajou ni Utau,"Mystery,Super Power,Drama,Fantasy,Shoujo",tv,12,7.19,173676.0,2017/10/8,fall_2017,manga
34723,Youjo Shenki Episode 0,Parody,ona,1,6.05,13484.0,2017/1/6,winter_2017,light_novel
34724,Junlin Chengxia,"Comedy,Fantasy",ona,13,,474.0,2016/11/5,fall_2016,web_manga
34725,Kaito x Ansa,Game,tv,12,5.03,3592.0,2017/7/12,summer_2017,original
34726,Minna no Okayama-ken,Slice of Life,ona,10,,153.0,2015/7/1,summer_2015,original
34733,One Room Special,Slice of Life,special,1,5.44,15243.0,2017/5/26,spring_2017,original
34734,"Minami Kamakura Koukou Joshi Jitenshabu: Kita yo, Taiwan!","Sports,School,Shounen",special,1,6.49,3206.0,2017/5/15,spring_2017,manga
34738,Sengoku Choujuu Giga: Otsu,"Historical,Demons,Supernatural,Samurai",tv,13,5.89,2609.0,2017/1/15,winter_2017,original
34740,Yareruko! Densha Ecchi,Hentai,ona,2,6.72,5672.0,2016/10/28,fall_2016,visual_novel
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),"Adventure,Mecha,Police,Sci-Fi",tv,37,,835.0,2017/4/15,spring_2017,other
34742,Youjo Shenki,"Military,Comedy,Parody",ona,12,6.75,19714.0,2017/1/10,winter_2017,light_novel
34744,Kumo no Gakkou,"Slice of Life,Drama",movie,1,,149.0,2005/5/22,spring_2005,novel
34745,Mahoujin Guruguru (2017),"Adventure,Comedy,Magic,Fantasy,Shounen",tv,24,7.85,28151.0,2017/7/11,summer_2017,manga
34746,Fussa-shi PR Anime,Slice of Life,ona,2,,394.0,2017/1/9,winter_2017,original
34747,Meikoku Gakuen: Jutai-hen,Hentai,ova,2,7.09,7891.0,2017/4/28,spring_2017,visual_novel
34751,Blood Lad: Kanketsu Kinen,"Music,Shounen,Vampire",ona,1,6.53,16901.0,2017/1/11,winter_2017,manga
34753,Ch・・ｽ､oS;Child Episode 0,"Sci-Fi,Mystery,Psychological,Supernatural",special,1,6.26,19993.0,2017/1/11,winter_2017,visual_novel
34754,Rilu Rilu Fairilu: Yousei no Door,"Slice of Life,Magic,Fantasy",tv,59,6.61,1979.0,2016/2/6,winter_2016,original
34755,Kuma no Gakkou: Patissier Jackie to Ohisama no Sweets,"Comedy,Kids",movie,1,,208.0,2017/8/25,summer_2017,picture_book
34756,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,"Adventure,Kids",movie,1,,181.0,2017/8/25,summer_2017,picture_book
34757,Town Workers,Slice of Life,ona,3,6.09,503.0,2014/9/18,summer_2014,original
34758,Momoiro Bouenkyou Anime Edition,Hentai,ova,1,5.69,3079.0,2017/2/3,winter_2017,manga
34759,Green Eyes: Ane Kyun! yori The Animation,Hentai,ova,1,6.82,7884.0,2017/2/3,winter_2017,manga
34762,Chen-Kuro Gakuen,"Comedy,Parody,School",movie,3,,706.0,2016/12/3,fall_2016,game
34763,Kine-Pass Gekijou,"Comedy,Parody",movie,3,,532.0,2016/11/26,fall_2016,game
34764,Kuro-Nikuru Girls,"Comedy,Parody,School",ona,3,,637.0,2016/12/16,fall_2016,game
34765,Chein Kuro-Nikuru!!,"Comedy,Parody",special,12,5.61,793.0,2017/1/8,winter_2017,game
34766,Elsword: Ain-ui Gieog Animation,"Action,Fantasy",ona,1,6.1,2686.0,2016/12/12,fall_2016,game
34771,Dynamic Chord,Music,tv,12,4.73,8246.0,2017/10/6,fall_2017,visual_novel
34776,Eureka Seven AO: One More Time - Lord Don't Slow Me Down,"Action,Sci-Fi,Adventure,Drama,Mecha",ona,5,6.68,6752.0,2017/1/10,winter_2017,manga
