id,studio_en,studio_ja,logo_url
1964,VV-ALKLINE,VV-ALKLINE,https://cdn.myanimelist.net/images/company/1964.png
1965,Deho Gallery,でほぎゃらりー,https://cdn.myanimelist.net/images/company/1965.png
1966,Arch,アーチ,https://cdn.myanimelist.net/images/company/1966.png
1967,Drive,ドライブ,https://cdn.myanimelist.net/images/company/1967.png
1968,Studio Hokiboshi,,https://cdn.myanimelist.net/images/company/1968.png
1969,V-sign,,https://cdn.myanimelist.net/images/company/1969.png
1970,Wolf Smoke Studio,Wolf Smoke Studio,https://cdn.myanimelist.net/images/company/1970.png
1971,Gainax Kyoto,GAINAX京都,https://cdn.myanimelist.net/images/company/1971.png
1972,HOTZIPANG,HOT ZIPANG,https://cdn.myanimelist.net/images/company/1972.png
1973,Monster's Egg,モンスターズエッグ,https://cdn.myanimelist.net/images/company/1973.png
1974,ENGI,ENGI,https://cdn.myanimelist.net/images/company/1974.png
1975,Qubic Pictures,Qubic Pictures,https://cdn.myanimelist.net/images/company/1975.png
1976,CGCG Studio,CGCGスタジオ,https://cdn.myanimelist.net/images/company/1976.png
1977,Netflix,ネットフリックス,https://cdn.myanimelist.net/images/company/1977.png
1978,Maho Film,ＭＡＨＯ ＦＩＬM,https://cdn.myanimelist.net/images/company/1978.png
1979,Suna Kouhou,,https://cdn.myanimelist.net/images/company/1979.png
1980,Big Firebird Culture,大火鸟文化,https://cdn.myanimelist.net/images/company/1980.png
1981,Vanguard Sound,Vanguard Sound,https://cdn.myanimelist.net/images/company/1981.png
1982,LIDENFILMS Osaka Studio,,https://cdn.myanimelist.net/images/company/1982.png
1983,Anima&Co.,アニマ&カンパニー,https://cdn.myanimelist.net/images/company/1983.png
1984,Bakken Record,BAKKEN RECORD,https://cdn.myanimelist.net/images/company/1984.png
1985,Toyo Recording,東洋レコーディング,https://cdn.myanimelist.net/images/company/1985.png
1986,arma bianca,アルマビアンカ,https://cdn.myanimelist.net/images/company/1986.png
1987,Tokyo Animator Gakuin,東京アニメーター学院,https://cdn.myanimelist.net/images/company/1987.png
1988,TO Books,TOブックス,https://cdn.myanimelist.net/images/company/1988.png
1989,JTB Next Creation,JTB Next Creation,https://cdn.myanimelist.net/images/company/1989.png
1990,Anime Friend,Anime Friend,https://cdn.myanimelist.net/images/company/1990.png
1991,Enishiya,エニシヤ,https://cdn.myanimelist.net/images/company/1991.png
1992,Bandai Spirits,BANDAI SPIRITS,https://cdn.myanimelist.net/images/company/1992.png
1993,Studio Bind,スタジオバインド,https://cdn.myanimelist.net/images/company/1993.png
1994,Hirameki International,ヒラメキインターナショナル,https://cdn.myanimelist.net/images/company/1994.png
1995,Live2D Creative Studio,Live2D Creative Studio,https://cdn.myanimelist.net/images/company/1995.png
1996,MAGNET,MAGNET,https://cdn.myanimelist.net/images/company/1996.png
1997,Studio Kai,スタジオ櫂,https://cdn.myanimelist.net/images/company/1997.png
1998,Studio Signpost,スタジオ サインポスト,https://cdn.myanimelist.net/images/company/1998.png
1999,Albacrow,アルバクロウ,https://cdn.myanimelist.net/images/company/1999.png
2000,Sony Creative Products,ソニー・クリエイティブプロダクツ,https://cdn.myanimelist.net/images/company/2000.png
2001,Ichigo Animation,いちごアニメーション,https://cdn.myanimelist.net/images/company/2001.png
2002,Comic Animation,コミックアニメーション,https://cdn.myanimelist.net/images/company/2002.png
2003,syn Sophia,シンソフィア,https://cdn.myanimelist.net/images/company/2003.png
2004,Sunrise Beyond,SUNRISE BEYOND,https://cdn.myanimelist.net/images/company/2004.png
2006,Bandai Namco Online,バンダイナムコオンライン,https://cdn.myanimelist.net/images/company/2006.png
2008,Delightworks,ディライトワークス,https://cdn.myanimelist.net/images/company/2008.png
2009,Yostar Pictures,Yostar Pictures,https://cdn.myanimelist.net/images/company/2009.png
2010,Nippon Ramayana Film Co.,,https://cdn.myanimelist.net/images/company/2010.png
2011,Yonago Gainax,米子ガイナックス,https://cdn.myanimelist.net/images/company/2011.png
2013,Peak Hunt,ピークハント,https://cdn.myanimelist.net/images/company/2013.png
2014,Nur,Nur,https://cdn.myanimelist.net/images/company/2014.png
2015,HoriPro International,ホリプロインターナショナル,https://cdn.myanimelist.net/images/company/2015.png
2016,Abe Shuuji Jimusho,阿部秀司事務所,https://cdn.myanimelist.net/images/company/2016.png
2017,Culture Entertainment,カルチュア・エンタテインメント,https://cdn.myanimelist.net/images/company/2017.png
2018,Rialto Entertainment,リアルト・エンタテインメント,https://cdn.myanimelist.net/images/company/2018.png
2019,Sola Entertainment,,https://cdn.myanimelist.net/images/company/2019.png
2020,Ark,,https://cdn.myanimelist.net/images/company/2020.png
2021,Felicity,,https://cdn.myanimelist.net/images/company/2021.png
2022,TYMOTE,TYMOTE,https://cdn.myanimelist.net/images/company/2022.png
2023,Spoon,スプーン,https://cdn.myanimelist.net/images/company/2023.png
2024,Kaibutsu,カイブツ,https://cdn.myanimelist.net/images/company/2024.png
2025,Lute,,https://cdn.myanimelist.net/images/company/2025.png
2026,Genie Music,ジニーミュージック,https://cdn.myanimelist.net/images/company/2026.png
2027,Team TillDawn,Team TillDawn,https://cdn.myanimelist.net/images/company/2027.png
2028,Stella Promotion,ステラプロモーション,https://cdn.myanimelist.net/images/company/2028.png
2029,Earth Design Works,,https://cdn.myanimelist.net/images/company/2029.png
2030,Tower Records,タワーレコード,https://cdn.myanimelist.net/images/company/2030.png
2031,Lawson Entertainment,ローソンエンタテインメント,https://cdn.myanimelist.net/images/company/2031.png
2032,WHOPPERS,WHOPPERS,https://cdn.myanimelist.net/images/company/2032.png
2033,FILMONY,フィルモニー,https://cdn.myanimelist.net/images/company/2033.png
2034,Akatsuki,暁,https://cdn.myanimelist.net/images/company/2034.png
2035,Heiwa,平和,https://cdn.myanimelist.net/images/company/2035.png
2036,Shizuoka Asahi Television,静岡朝日テレビ,https://cdn.myanimelist.net/images/company/2036.png
2037,Okuruto Noboru,オクルトノボル,https://cdn.myanimelist.net/images/company/2037.png
2038,Eswood,,https://cdn.myanimelist.net/images/company/2038.png
2040,Maro Studio,Maro Studio,https://cdn.myanimelist.net/images/company/2040.png
2041,Enjin Productions,,https://cdn.myanimelist.net/images/company/2041.png
2042,Ruo Hong Culture,若鸿文化,https://cdn.myanimelist.net/images/company/2042.png
2044,Naver Webtoons,webtoon,https://cdn.myanimelist.net/images/company/2044.png
2045,Myrica Music,ミリカ・ミュージック,https://cdn.myanimelist.net/images/company/2045.png
2046,Dazzling Star,Dazzling Star,https://cdn.myanimelist.net/images/company/2046.png
2047,Pancake,パンケーキ,https://cdn.myanimelist.net/images/company/2047.png
2048,ASK Animation Studio,,https://cdn.myanimelist.net/images/company/2048.png
2049,BOMB! CUTE! BOMB!,,https://cdn.myanimelist.net/images/company/2049.png
2050,Trash Studio,トラッシュスタジオ,https://cdn.myanimelist.net/images/company/2050.png
2051,Studio Coa,スタジオこあ,https://cdn.myanimelist.net/images/company/2051.png
2052,Wolfsbane,ウルフズベイン,https://cdn.myanimelist.net/images/company/2052.png
2053,l-a-unch・BOX,ランチ・BOX,https://cdn.myanimelist.net/images/company/2053.png
2054,MORIE Inc.,MORIE,https://cdn.myanimelist.net/images/company/2054.png
2055,BYMENT,百漫文化,https://cdn.myanimelist.net/images/company/2055.png
2056,DRAWIZ,ドロイズ,https://cdn.myanimelist.net/images/company/2056.png
2057,Toho Interactive Animation,TIA,https://cdn.myanimelist.net/images/company/2057.png
2058,Shengying Animation,声影动漫,https://cdn.myanimelist.net/images/company/2058.png
2059,Soyep,索以文化,https://cdn.myanimelist.net/images/company/2059.png
2060,Wulifang Digital,Wulifang Digital,https://cdn.myanimelist.net/images/company/2060.png
2061,Kaca Entertainment,Kaca Entertainment,https://cdn.myanimelist.net/images/company/2061.png
2062,Stray Cats,ストレイキャッツ,https://cdn.myanimelist.net/images/company/2062.png
2063,Spell Bound,スペルバウンド,https://cdn.myanimelist.net/images/company/2063.png
2064,Mokai Technology,,https://cdn.myanimelist.net/images/company/2064.png
2065,Original Force,原力,https://cdn.myanimelist.net/images/company/2065.png
2066,Congzhuo Animation,Congzhuo Animation,https://cdn.myanimelist.net/images/company/2066.png
2067,Flat Studio,FLAT STUDIO,https://cdn.myanimelist.net/images/company/2067.png
2068,Ai Si Animation Studio,,https://cdn.myanimelist.net/images/company/2068.png
2069,Making Animation,,https://cdn.myanimelist.net/images/company/2069.png
2070,Wei Chuang Jiang Xin,Wei Chuang Jiang Xin,https://cdn.myanimelist.net/images/company/2070.png
2071,AQUA ARIS,AQUA ARIS,https://cdn.myanimelist.net/images/company/2071.png
2072,Kanade Creative,Simplicity,https://cdn.myanimelist.net/images/company/2072.png
2073,Painting Dream,,https://cdn.myanimelist.net/images/company/2073.png
2074,Bit grooove promotion,ビットグルーヴプロモーション,https://cdn.myanimelist.net/images/company/2074.png
2075,Taomee,Taomee,https://cdn.myanimelist.net/images/company/2075.png
2076,Fenz,Fenz,https://cdn.myanimelist.net/images/company/2076.png
2077,Crown Records,日本クラウン,https://cdn.myanimelist.net/images/company/2077.png
2078,HIDEHOMARE,HIDEHOMARE,https://cdn.myanimelist.net/images/company/2078.png
2079,Animation Lab Japan,アニメーション　ラボ　JAPAN,https://cdn.myanimelist.net/images/company/2079.png
2080,Super Normal Studio,超普通スタジオ,https://cdn.myanimelist.net/images/company/2080.png
2081,JJJOY Animation Studios,,https://cdn.myanimelist.net/images/company/2081.png
2082,Benlai Pictures,Benlai Pictures,https://cdn.myanimelist.net/images/company/2082.png
2083,Bianyue Culture,Bianyue Culture,https://cdn.myanimelist.net/images/company/2083.png
2084,Tong Ming Xuan,同明宣工作室,https://cdn.myanimelist.net/images/company/2084.png
2085,Acca effe,アッカエッフェ,https://cdn.myanimelist.net/images/company/2085.png
2086,Giga Production,Giga Production,https://cdn.myanimelist.net/images/company/2086.png
2087,CEKAI,世界,https://cdn.myanimelist.net/images/company/2087.png
2088,Cloud22,Cloud22,https://cdn.myanimelist.net/images/company/2088.png
2089,Wan Wei Mao Donghua,,https://cdn.myanimelist.net/images/company/2089.png
2090,Dream Shift,ドリームシフト,https://cdn.myanimelist.net/images/company/2090.png
2091,Xanthus Media,Xanthus Media,https://cdn.myanimelist.net/images/company/2091.png
2092,BookLive,BookLive,https://cdn.myanimelist.net/images/company/2092.png
2093,ibis Capital Partners,アイビス･キャピタル･パートナーズ,https://cdn.myanimelist.net/images/company/2093.png
2094,Fan Company,,https://cdn.myanimelist.net/images/company/2094.png
2095,Global Solutions,グローバル・ソリューションズ,https://cdn.myanimelist.net/images/company/2095.png
2096,Y&N Brothers,Y&N Brothers,https://cdn.myanimelist.net/images/company/2096.png
2097,HORNETS,ホーネッツ,https://cdn.myanimelist.net/images/company/2097.png
2098,Mixer,Mixer,https://cdn.myanimelist.net/images/company/2098.png
2099,GRANTdesign,グラントデザイン,https://cdn.myanimelist.net/images/company/2099.png
2100,Hochi Shimbun,報知新聞社,https://cdn.myanimelist.net/images/company/2100.png
2101,ADK,ADKホールディングス,https://cdn.myanimelist.net/images/company/2101.png
2102,f4samurai,f4samurai,https://cdn.myanimelist.net/images/company/2102.png
2103,Mime Corporation,マイム・コーポレーション,https://cdn.myanimelist.net/images/company/2103.png
2104,it's,,https://cdn.myanimelist.net/images/company/2104.png
2105,Avex Technologies,エイベックス・テクノロジーズ,https://cdn.myanimelist.net/images/company/2105.png
2106,Sony Music Solutions,ソニー・ミュージックソリューションズ,https://cdn.myanimelist.net/images/company/2106.png
2107,entama,エンタマ,https://cdn.myanimelist.net/images/company/2107.png
2108,SUPA LOVE,スーパーラブ,https://cdn.myanimelist.net/images/company/2108.png
2109,Video Market,ビデオマーケット,https://cdn.myanimelist.net/images/company/2109.png
2110,Buzz Wave,,https://cdn.myanimelist.net/images/company/2110.png
2111,Pia,ぴあ,https://cdn.myanimelist.net/images/company/2111.png
2112,YUKE'S,ユークス,https://cdn.myanimelist.net/images/company/2112.png
2113,Liber Entertainment,リベル・エンタテインメント,https://cdn.myanimelist.net/images/company/2113.png
2114,Ether Kitten,,https://cdn.myanimelist.net/images/company/2114.png
2115,Gosay Studio,豪勢スタジオ,https://cdn.myanimelist.net/images/company/2115.png
2116,HOBBY BASE Yellow Submarine,ホビーベース　イエローサブマリン,https://cdn.myanimelist.net/images/company/2116.png
2117,SB Creative,SBクリエイティブ,https://cdn.myanimelist.net/images/company/2117.png
2118,ADK Emotions,ADKエモーションズ,https://cdn.myanimelist.net/images/company/2118.png
2119,China Film Animation,,https://cdn.myanimelist.net/images/company/2119.png
2120,Beijing IMMG,,https://cdn.myanimelist.net/images/company/2120.png
2121,FBC,福井放送,https://cdn.myanimelist.net/images/company/2121.png
2122,PERIMETRON,PERIMETRON,https://cdn.myanimelist.net/images/company/2122.png
2123,foodunited.,foodunited.,https://cdn.myanimelist.net/images/company/2123.png
2124,Diwphalanx Records,,https://cdn.myanimelist.net/images/company/2124.png
2125,LICO,LICO,https://cdn.myanimelist.net/images/company/2125.png
2126,Red Dog Culture House,Red Dog Culture House,https://cdn.myanimelist.net/images/company/2126.png
2127,GOON TRAX,GOON TRAX,https://cdn.myanimelist.net/images/company/2127.png
2128,FABTONE,FABTONE,https://cdn.myanimelist.net/images/company/2128.png
2129,Visual Flight,,https://cdn.myanimelist.net/images/company/2129.png
2130,Studio Shelter,Studio Shelter,https://cdn.myanimelist.net/images/company/2130.png
2131,Dentsu Meitetsu Communications,電通名鉄コミュニケーションズ,https://cdn.myanimelist.net/images/company/2131.png
2132,Yamaha Music Communications,ヤマハミュージックコミュニケーションズ,https://cdn.myanimelist.net/images/company/2132.png
2133,Djinn Power,,https://cdn.myanimelist.net/images/company/2133.png
2134,CANDY BOX,キャンディーボックス,https://cdn.myanimelist.net/images/company/2134.png
2135,Imagine,イマジン,https://cdn.myanimelist.net/images/company/2135.png
2136,Ten Tails Animation,,https://cdn.myanimelist.net/images/company/2136.png
2137,1IN,,https://cdn.myanimelist.net/images/company/2137.png
2138,Hikari TV,Hikari TV,https://cdn.myanimelist.net/images/company/2138.png
2139,DMM Music,DMM music,https://cdn.myanimelist.net/images/company/2139.png
2140,Qianqi Animation,,https://cdn.myanimelist.net/images/company/2140.png
2141,TANOsim,TANOsim,https://cdn.myanimelist.net/images/company/2141.png
