Genre_Principal,Genre_Secondaire_1,Genre_Secondaire_2,Count,Percent,inOthers
Romance,Harem,Sci-Fi,39,16.455696202531644,0
Romance,Harem,Supernatural,35,14.767932489451477,0
Romance,Harem,Magic,32,13.50210970464135,0
Romance,Harem,Shoujo,27,11.39240506329114,0
Romance,Harem,Slice of Life,16,6.751054852320675,0
Romance,Harem,Demons,16,6.751054852320675,0
Romance,Harem,Adventure,13,5.485232067510548,0
Romance,Harem,Music,10,4.219409282700422,0
Romance,Harem,Seinen,10,4.219409282700422,0
Romance,Harem,Mecha,9,3.7974683544303796,0
Romance,Harem,Parody,8,3.3755274261603376,0
Romance,Harem,Vampire,6,19.35483870967742,1
Romance,Harem,Hentai,5,16.129032258064516,1
Romance,Harem,Martial Arts,5,16.129032258064516,1
Romance,Harem,Super Power,4,12.903225806451612,1
Romance,Harem,Mystery,3,9.67741935483871,1
Romance,Harem,Historical,2,6.451612903225806,1
Romance,Harem,Military,2,6.451612903225806,1
Romance,Harem,Psychological,2,6.451612903225806,1
Romance,Harem,Sports,1,3.225806451612903,1
Romance,Harem,Space,1,3.225806451612903,1
Romance,Harem,Others,31,13.080168776371307,0
Romance,Harem,T,237,14.51316595223515,0
Romance,Supernatural,Comedy,116,51.785714285714285,0
Romance,Supernatural,Drama,73,32.589285714285715,0
Romance,Supernatural,Fantasy,68,30.357142857142858,0
Romance,Supernatural,Action,57,25.446428571428573,0
Romance,Supernatural,Shounen,53,23.660714285714285,0
Romance,Supernatural,School,47,20.982142857142858,0
Romance,Supernatural,Magic,46,20.535714285714285,0
Romance,Supernatural,Ecchi,43,19.196428571428573,0
Romance,Supernatural,Adventure,38,16.964285714285715,0
Romance,Supernatural,Harem,35,15.625,0
Romance,Supernatural,Historical,30,13.392857142857142,0
Romance,Supernatural,Demons,30,13.392857142857142,0
Romance,Supernatural,Shoujo,27,12.053571428571429,0
Romance,Supernatural,Slice of Life,22,9.821428571428571,0
Romance,Supernatural,Seinen,21,9.375,0
Romance,Supernatural,Mystery,19,8.482142857142858,0
Romance,Supernatural,Horror,19,8.482142857142858,0
Romance,Supernatural,Sci-Fi,17,7.589285714285714,0
Romance,Supernatural,Vampire,14,6.25,0
Romance,Supernatural,Super Power,11,21.153846153846153,1
Romance,Supernatural,Kids,7,13.461538461538462,1
Romance,Supernatural,Mecha,6,11.538461538461538,1
Romance,Supernatural,Military,6,11.538461538461538,1
Romance,Supernatural,Music,5,9.615384615384615,1
Romance,Supernatural,Samurai,5,9.615384615384615,1
Romance,Supernatural,Martial Arts,4,7.6923076923076925,1
Romance,Supernatural,Psychological,4,7.6923076923076925,1
Romance,Supernatural,Hentai,3,5.769230769230769,1
Romance,Supernatural,Sports,1,1.9230769230769231,1
Romance,Supernatural,Others,52,23.214285714285715,0
Romance,Supernatural,T,224,13.717085119412125,0
Romance,Shounen,Comedy,148,74.0,0
Romance,Shounen,School,72,36.0,0
Romance,Shounen,Drama,53,26.5,0
Romance,Shounen,Supernatural,53,26.5,0
Romance,Shounen,Ecchi,49,24.5,0
Romance,Shounen,Harem,46,23.0,0
Romance,Shounen,Action,44,22.0,0
Romance,Shounen,Adventure,41,20.5,0
Romance,Shounen,Fantasy,37,18.5,0
Romance,Shounen,Sci-Fi,35,17.5,0
Romance,Shounen,Magic,28,14.0,0
Romance,Shounen,Slice of Life,19,9.5,0
Romance,Shounen,Mecha,12,6.0,0
Romance,Shounen,Historical,12,6.0,0
Romance,Shounen,Martial Arts,11,5.5,0
Romance,Shounen,Sports,9,4.5,0
Romance,Shounen,Parody,9,4.5,0
Romance,Shounen,Super Power,8,4.0,0
Romance,Shounen,Military,8,15.686274509803921,1
Romance,Shounen,Horror,8,15.686274509803921,1
Romance,Shounen,Demons,8,15.686274509803921,1
Romance,Shounen,Mystery,6,11.764705882352942,1
Romance,Shounen,Vampire,6,11.764705882352942,1
Romance,Shounen,Space,5,9.803921568627452,1
Romance,Shounen,Music,4,7.8431372549019605,1
Romance,Shounen,Kids,3,5.882352941176471,1
Romance,Shounen,Samurai,2,3.9215686274509802,1
Romance,Shounen,Police,1,1.9607843137254901,1
Romance,Shounen,Others,51,25.5,0
Romance,Shounen,T,200,12.24739742804654,0
Romance,Magic,Comedy,106,60.57142857142857,0
Romance,Magic,Fantasy,98,56.0,0
Romance,Magic,Shoujo,57,32.57142857142857,0
Romance,Magic,Adventure,54,30.857142857142858,0
Romance,Magic,Drama,51,29.142857142857142,0
Romance,Magic,Supernatural,46,26.285714285714285,0
Romance,Magic,School,41,23.428571428571427,0
Romance,Magic,Action,38,21.714285714285715,0
Romance,Magic,Harem,32,18.285714285714285,0
Romance,Magic,Shounen,28,16.0,0
Romance,Magic,Ecchi,28,16.0,0
Romance,Magic,Sci-Fi,17,9.714285714285714,0
Romance,Magic,Demons,16,9.142857142857142,0
Romance,Magic,Historical,14,8.0,0
Romance,Magic,Seinen,13,7.428571428571429,0
Romance,Magic,Super Power,10,5.714285714285714,0
Romance,Magic,Kids,9,5.142857142857143,0
Romance,Magic,Music,8,4.571428571428571,0
Romance,Magic,Mecha,7,4.0,0
Romance,Magic,Slice of Life,4,18.181818181818183,1
Romance,Magic,Hentai,3,13.636363636363637,1
Romance,Magic,Mystery,3,13.636363636363637,1
Romance,Magic,Horror,3,13.636363636363637,1
Romance,Magic,Parody,2,9.090909090909092,1
Romance,Magic,Military,2,9.090909090909092,1
Romance,Magic,Samurai,2,9.090909090909092,1
Romance,Magic,Martial Arts,1,4.545454545454546,1
Romance,Magic,Psychological,1,4.545454545454546,1
Romance,Magic,Vampire,1,4.545454545454546,1
Romance,Magic,Others,22,12.571428571428571,0
Romance,Magic,T,175,10.716472749540722,0
Romance,Historical,Drama,68,51.908396946564885,0
Romance,Historical,Adventure,56,42.74809160305343,0
Romance,Historical,Fantasy,40,30.53435114503817,0
Romance,Historical,Comedy,34,25.954198473282442,0
Romance,Historical,Supernatural,30,22.900763358778626,0
Romance,Historical,Shoujo,30,22.900763358778626,0
Romance,Historical,Action,22,16.793893129770993,0
Romance,Historical,Demons,18,13.740458015267176,0
Romance,Historical,Magic,14,10.687022900763358,0
Romance,Historical,Samurai,13,9.923664122137405,0
Romance,Historical,Shounen,12,9.16030534351145,0
Romance,Historical,Martial Arts,11,8.396946564885496,0
Romance,Historical,Seinen,7,5.343511450381679,0
Romance,Historical,Kids,6,4.580152671755725,0
Romance,Historical,Slice of Life,6,4.580152671755725,0
Romance,Historical,Mystery,6,4.580152671755725,0
Romance,Historical,Military,6,4.580152671755725,0
Romance,Historical,Sci-Fi,5,23.80952380952381,1
Romance,Historical,Music,4,19.047619047619047,1
Romance,Historical,School,3,14.285714285714286,1
Romance,Historical,Horror,2,9.523809523809524,1
Romance,Historical,Harem,2,9.523809523809524,1
Romance,Historical,Mecha,1,4.761904761904762,1
Romance,Historical,Super Power,1,4.761904761904762,1
Romance,Historical,Game,1,4.761904761904762,1
Romance,Historical,Police,1,4.761904761904762,1
Romance,Historical,Vampire,1,4.761904761904762,1
Romance,Historical,Others,21,16.03053435114504,0
Romance,Historical,T,131,8.022045315370484,0
Romance,Music,Drama,40,41.23711340206186,0
Romance,Music,Shoujo,25,25.77319587628866,0
Romance,Music,Comedy,20,20.61855670103093,0
Romance,Music,Sci-Fi,18,18.556701030927837,0
Romance,Music,Slice of Life,18,18.556701030927837,0
Romance,Music,School,18,18.556701030927837,0
Romance,Music,Action,15,15.463917525773196,0
Romance,Music,Mecha,14,14.43298969072165,0
Romance,Music,Fantasy,11,11.34020618556701,0
Romance,Music,Harem,10,10.309278350515465,0
Romance,Music,Magic,8,8.24742268041237,0
Romance,Music,Military,8,8.24742268041237,0
Romance,Music,Space,7,7.216494845360825,0
Romance,Music,Adventure,5,5.154639175257732,0
Romance,Music,Supernatural,5,5.154639175257732,0
Romance,Music,Kids,4,4.123711340206185,0
Romance,Music,Shounen,4,4.123711340206185,0
Romance,Music,Historical,4,17.391304347826086,1
Romance,Music,Mystery,4,17.391304347826086,1
Romance,Music,Sports,3,13.043478260869565,1
Romance,Music,Super Power,3,13.043478260869565,1
Romance,Music,Psychological,3,13.043478260869565,1
Romance,Music,Dementia,2,8.695652173913043,1
Romance,Music,Seinen,1,4.3478260869565215,1
Romance,Music,Ecchi,1,4.3478260869565215,1
Romance,Music,Parody,1,4.3478260869565215,1
Romance,Music,Police,1,4.3478260869565215,1
Romance,Music,Others,23,23.711340206185568,0
Romance,Music,T,97,5.939987752602572,0
Romance,Seinen,Comedy,58,60.416666666666664,0
Romance,Seinen,Ecchi,35,36.458333333333336,0
Romance,Seinen,Drama,30,31.25,0
Romance,Seinen,School,24,25.0,0
Romance,Seinen,Supernatural,21,21.875,0
Romance,Seinen,Slice of Life,18,18.75,0
Romance,Seinen,Action,16,16.666666666666668,0
Romance,Seinen,Fantasy,16,16.666666666666668,0
Romance,Seinen,Magic,13,13.541666666666666,0
Romance,Seinen,Harem,10,10.416666666666666,0
Romance,Seinen,Sci-Fi,8,8.333333333333334,0
Romance,Seinen,Demons,8,8.333333333333334,0
Romance,Seinen,Historical,7,7.291666666666667,0
Romance,Seinen,Military,5,5.208333333333333,0
Romance,Seinen,Horror,5,5.208333333333333,0
Romance,Seinen,Adventure,4,4.166666666666667,0
Romance,Seinen,Martial Arts,4,21.05263157894737,1
Romance,Seinen,Sports,3,15.789473684210526,1
Romance,Seinen,Mystery,2,10.526315789473685,1
Romance,Seinen,Parody,2,10.526315789473685,1
Romance,Seinen,Psychological,2,10.526315789473685,1
Romance,Seinen,Vampire,2,10.526315789473685,1
Romance,Seinen,Music,1,5.2631578947368425,1
Romance,Seinen,Space,1,5.2631578947368425,1
Romance,Seinen,Police,1,5.2631578947368425,1
Romance,Seinen,Samurai,1,5.2631578947368425,1
Romance,Seinen,Others,19,19.791666666666668,0
Romance,Seinen,T,96,5.878750765462339,0
Romance,Mecha,Sci-Fi,71,82.55813953488372,0
Romance,Mecha,Action,50,58.13953488372093,0
Romance,Mecha,Drama,38,44.18604651162791,0
Romance,Mecha,Adventure,30,34.883720930232556,0
Romance,Mecha,Military,30,34.883720930232556,0
Romance,Mecha,Comedy,25,29.069767441860463,0
Romance,Mecha,Space,25,29.069767441860463,0
Romance,Mecha,Music,14,16.27906976744186,0
Romance,Mecha,Fantasy,13,15.116279069767442,0
Romance,Mecha,Shounen,12,13.953488372093023,0
Romance,Mecha,Harem,9,10.465116279069768,0
Romance,Mecha,School,7,8.13953488372093,0
Romance,Mecha,Magic,7,8.13953488372093,0
Romance,Mecha,Ecchi,7,8.13953488372093,0
Romance,Mecha,Supernatural,6,6.976744186046512,0
Romance,Mecha,Shoujo,4,4.651162790697675,0
Romance,Mecha,Psychological,4,4.651162790697675,0
Romance,Mecha,Mystery,3,3.488372093023256,0
Romance,Mecha,Super Power,3,17.647058823529413,1
Romance,Mecha,Horror,3,17.647058823529413,1
Romance,Mecha,Slice of Life,2,11.764705882352942,1
Romance,Mecha,Martial Arts,2,11.764705882352942,1
Romance,Mecha,Police,2,11.764705882352942,1
Romance,Mecha,Hentai,1,5.882352941176471,1
Romance,Mecha,Historical,1,5.882352941176471,1
Romance,Mecha,Sports,1,5.882352941176471,1
Romance,Mecha,Parody,1,5.882352941176471,1
Romance,Mecha,Dementia,1,5.882352941176471,1
Romance,Mecha,Others,17,19.767441860465116,0
Romance,Mecha,T,86,5.2663808940600125,0
Romance,Military,Sci-Fi,48,67.6056338028169,0
Romance,Military,Action,42,59.15492957746479,0
Romance,Military,Drama,35,49.29577464788732,0
Romance,Military,Space,31,43.66197183098591,0
Romance,Military,Mecha,30,42.25352112676056,0
Romance,Military,Adventure,24,33.80281690140845,0
Romance,Military,Comedy,18,25.35211267605634,0
Romance,Military,Ecchi,9,12.67605633802817,0
Romance,Military,Fantasy,8,11.267605633802816,0
Romance,Military,Shounen,8,11.267605633802816,0
Romance,Military,Music,8,11.267605633802816,0
Romance,Military,Supernatural,6,8.450704225352112,0
Romance,Military,Historical,6,8.450704225352112,0
Romance,Military,Horror,6,8.450704225352112,0
Romance,Military,Seinen,5,7.042253521126761,0
Romance,Military,Demons,5,25.0,1
Romance,Military,Slice of Life,3,15.0,1
Romance,Military,Magic,2,10.0,1
Romance,Military,Harem,2,10.0,1
Romance,Military,Psychological,2,10.0,1
Romance,Military,Police,2,10.0,1
Romance,Military,School,1,5.0,1
Romance,Military,Shoujo,1,5.0,1
Romance,Military,Parody,1,5.0,1
Romance,Military,Martial Arts,1,5.0,1
Romance,Military,Others,20,28.169014084507044,0
Romance,Military,T,71,4.3478260869565215,0
Romance,Demons,Fantasy,40,62.5,0
Romance,Demons,Supernatural,30,46.875,0
Romance,Demons,Comedy,27,42.1875,0
Romance,Demons,Action,25,39.0625,0
Romance,Demons,Adventure,23,35.9375,0
Romance,Demons,Historical,18,28.125,0
Romance,Demons,Ecchi,18,28.125,0
Romance,Demons,Drama,16,25.0,0
Romance,Demons,Magic,16,25.0,0
Romance,Demons,Harem,16,25.0,0
Romance,Demons,Shoujo,15,23.4375,0
Romance,Demons,School,9,14.0625,0
Romance,Demons,Shounen,8,12.5,0
Romance,Demons,Seinen,8,12.5,0
Romance,Demons,Horror,8,27.586206896551722,1
Romance,Demons,Military,5,17.24137931034483,1
Romance,Demons,Kids,4,13.793103448275861,1
Romance,Demons,Martial Arts,3,10.344827586206897,1
Romance,Demons,Mystery,2,6.896551724137931,1
Romance,Demons,Samurai,2,6.896551724137931,1
Romance,Demons,Vampire,2,6.896551724137931,1
Romance,Demons,Sci-Fi,1,3.4482758620689653,1
Romance,Demons,Hentai,1,3.4482758620689653,1
Romance,Demons,Super Power,1,3.4482758620689653,1
Romance,Demons,Others,29,45.3125,0
Romance,Demons,T,64,3.919167176974893,0
Romance,Mystery,Drama,29,48.333333333333336,0
Romance,Mystery,Action,24,40.0,0
Romance,Mystery,Supernatural,19,31.666666666666668,0
Romance,Mystery,Comedy,17,28.333333333333332,0
Romance,Mystery,Sci-Fi,13,21.666666666666668,0
Romance,Mystery,Adventure,12,20.0,0
Romance,Mystery,Fantasy,11,18.333333333333332,0
Romance,Mystery,School,10,16.666666666666668,0
Romance,Mystery,Shoujo,7,11.666666666666666,0
Romance,Mystery,Shounen,6,10.0,0
Romance,Mystery,Historical,6,10.0,0
Romance,Mystery,Slice of Life,5,8.333333333333334,0
Romance,Mystery,Horror,5,8.333333333333334,0
Romance,Mystery,Vampire,5,8.333333333333334,0
Romance,Mystery,Music,4,6.666666666666667,0
Romance,Mystery,Mecha,3,5.0,0
Romance,Mystery,Magic,3,5.0,0
Romance,Mystery,Ecchi,3,5.0,0
Romance,Mystery,Harem,3,14.285714285714286,1
Romance,Mystery,Martial Arts,3,14.285714285714286,1
Romance,Mystery,Police,3,14.285714285714286,1
Romance,Mystery,Hentai,2,9.523809523809524,1
Romance,Mystery,Seinen,2,9.523809523809524,1
Romance,Mystery,Super Power,2,9.523809523809524,1
Romance,Mystery,Demons,2,9.523809523809524,1
Romance,Mystery,Psychological,2,9.523809523809524,1
Romance,Mystery,Parody,1,4.761904761904762,1
Romance,Mystery,Space,1,4.761904761904762,1
Romance,Mystery,Others,21,35.0,0
Romance,Mystery,T,60,3.674219228413962,0
Romance,Hentai,Drama,15,33.333333333333336,0
Romance,Hentai,Comedy,11,24.444444444444443,0
Romance,Hentai,Fantasy,8,17.77777777777778,0
Romance,Hentai,Harem,5,11.11111111111111,0
Romance,Hentai,Action,4,8.88888888888889,0
Romance,Hentai,Sci-Fi,3,6.666666666666667,0
Romance,Hentai,Supernatural,3,6.666666666666667,0
Romance,Hentai,Magic,3,18.75,1
Romance,Hentai,School,2,12.5,1
Romance,Hentai,Mystery,2,12.5,1
Romance,Hentai,Parody,2,12.5,1
Romance,Hentai,Horror,2,12.5,1
Romance,Hentai,Adventure,1,6.25,1
Romance,Hentai,Mecha,1,6.25,1
Romance,Hentai,Sports,1,6.25,1
Romance,Hentai,Demons,1,6.25,1
Romance,Hentai,Police,1,6.25,1
Romance,Hentai,Others,16,35.55555555555556,0
Romance,Hentai,T,45,2.7556644213104717,0
Romance,Space,Sci-Fi,44,100.0,0
Romance,Space,Military,31,70.45454545454545,0
Romance,Space,Action,29,65.9090909090909,0
Romance,Space,Mecha,25,56.81818181818182,0
Romance,Space,Drama,18,40.90909090909091,0
Romance,Space,Adventure,14,31.818181818181817,0
Romance,Space,Comedy,8,18.181818181818183,0
Romance,Space,Music,7,15.909090909090908,0
Romance,Space,Shounen,5,11.363636363636363,0
Romance,Space,Fantasy,2,4.545454545454546,0
Romance,Space,Horror,2,4.545454545454546,0
Romance,Space,School,1,10.0,1
Romance,Space,Seinen,1,10.0,1
Romance,Space,Ecchi,1,10.0,1
Romance,Space,Shoujo,1,10.0,1
Romance,Space,Sports,1,10.0,1
Romance,Space,Mystery,1,10.0,1
Romance,Space,Parody,1,10.0,1
Romance,Space,Harem,1,10.0,1
Romance,Space,Martial Arts,1,10.0,1
Romance,Space,Psychological,1,10.0,1
Romance,Space,Others,10,22.727272727272727,0
Romance,Space,T,44,2.694427434170239,0
Romance,Sports,Drama,18,46.15384615384615,0
Romance,Sports,School,16,41.02564102564103,0
Romance,Sports,Comedy,13,33.333333333333336,0
Romance,Sports,Shounen,9,23.076923076923077,0
Romance,Sports,Shoujo,8,20.512820512820515,0
Romance,Sports,Action,6,15.384615384615385,0
Romance,Sports,Slice of Life,4,10.256410256410257,0
Romance,Sports,Music,3,7.6923076923076925,0
Romance,Sports,Seinen,3,18.75,1
Romance,Sports,Martial Arts,3,18.75,1
Romance,Sports,Adventure,2,12.5,1
Romance,Sports,Ecchi,2,12.5,1
Romance,Sports,Sci-Fi,1,6.25,1
Romance,Sports,Supernatural,1,6.25,1
Romance,Sports,Hentai,1,6.25,1
Romance,Sports,Mecha,1,6.25,1
Romance,Sports,Space,1,6.25,1
Romance,Sports,Harem,1,6.25,1
Romance,Sports,Others,16,41.02564102564103,0
Romance,Sports,T,39,2.3882424984690753,0
Romance,Martial Arts,Action,23,60.526315789473685,0
Romance,Martial Arts,Adventure,23,60.526315789473685,0
Romance,Martial Arts,Drama,18,47.36842105263158,0
Romance,Martial Arts,Comedy,12,31.57894736842105,0
Romance,Martial Arts,Shounen,11,28.94736842105263,0
Romance,Martial Arts,Historical,11,28.94736842105263,0
Romance,Martial Arts,Fantasy,8,21.05263157894737,0
Romance,Martial Arts,Ecchi,5,13.157894736842104,0
Romance,Martial Arts,Harem,5,13.157894736842104,0
Romance,Martial Arts,Sci-Fi,4,10.526315789473685,0
Romance,Martial Arts,Supernatural,4,10.526315789473685,0
Romance,Martial Arts,Seinen,4,10.526315789473685,0
Romance,Martial Arts,Shoujo,3,7.894736842105263,0
Romance,Martial Arts,Sports,3,7.894736842105263,0
Romance,Martial Arts,Mystery,3,7.894736842105263,0
Romance,Martial Arts,Demons,3,18.75,1
Romance,Martial Arts,School,2,12.5,1
Romance,Martial Arts,Mecha,2,12.5,1
Romance,Martial Arts,Super Power,2,12.5,1
Romance,Martial Arts,Samurai,2,12.5,1
Romance,Martial Arts,Slice of Life,1,6.25,1
Romance,Martial Arts,Magic,1,6.25,1
Romance,Martial Arts,Military,1,6.25,1
Romance,Martial Arts,Space,1,6.25,1
Romance,Martial Arts,Police,1,6.25,1
Romance,Martial Arts,Others,16,42.10526315789474,0
Romance,Martial Arts,T,38,2.3270055113288426,0
Romance,Super Power,none,32,15.09433962264151,1
Romance,Horror,none,31,14.622641509433961,1
Romance,Parody,none,28,13.20754716981132,1
Romance,Psychological,none,26,12.264150943396226,1
Romance,Kids,none,24,11.320754716981131,1
Romance,Vampire,none,24,11.320754716981131,1
Romance,Samurai,none,16,7.547169811320755,1
Romance,Game,none,13,6.132075471698113,1
Romance,Police,none,12,5.660377358490566,1
Romance,Dementia,none,6,2.830188679245283,1
Romance,Others,T,212,12.982241273729333,0
Romance,T,T,1633,11.410005589714924,0
Slice of Life,Comedy,School,252,30.215827338129497,0
Slice of Life,Comedy,Romance,148,17.74580335731415,0
Slice of Life,Comedy,Seinen,111,13.309352517985612,0
Slice of Life,Comedy,Drama,107,12.829736211031175,0
Slice of Life,Comedy,Shounen,64,7.6738609112709835,0
Slice of Life,Comedy,Fantasy,48,5.755395683453237,0
Slice of Life,Comedy,Supernatural,48,5.755395683453237,0
Slice of Life,Comedy,Kids,46,5.5155875299760195,0
Slice of Life,Comedy,Shoujo,46,5.5155875299760195,0
Slice of Life,Comedy,Sci-Fi,36,4.316546762589928,0
Slice of Life,Comedy,Ecchi,31,3.7170263788968825,0
Slice of Life,Comedy,Magic,27,3.237410071942446,0
Slice of Life,Comedy,Music,24,2.8776978417266186,0
Slice of Life,Comedy,Parody,21,2.5179856115107913,0
Slice of Life,Comedy,Action,18,2.158273381294964,0
Slice of Life,Comedy,Adventure,18,2.158273381294964,0
Slice of Life,Comedy,Sports,18,2.158273381294964,0
Slice of Life,Comedy,Harem,16,1.9184652278177459,0
Slice of Life,Comedy,Martial Arts,14,1.6786570743405276,0
Slice of Life,Comedy,Historical,12,1.4388489208633093,0
Slice of Life,Comedy,Game,8,20.512820512820515,1
Slice of Life,Comedy,Super Power,7,17.94871794871795,1
Slice of Life,Comedy,Mystery,5,12.820512820512821,1
Slice of Life,Comedy,Space,5,12.820512820512821,1
Slice of Life,Comedy,Mecha,4,10.256410256410257,1
Slice of Life,Comedy,Police,4,10.256410256410257,1
Slice of Life,Comedy,Demons,3,7.6923076923076925,1
Slice of Life,Comedy,Military,1,2.5641025641025643,1
Slice of Life,Comedy,Dementia,1,2.5641025641025643,1
Slice of Life,Comedy,Vampire,1,2.5641025641025643,1
Slice of Life,Comedy,Others,39,4.676258992805756,0
Slice of Life,Comedy,T,834,54.509803921568626,0
Slice of Life,School,Comedy,252,69.80609418282549,0
Slice of Life,School,Romance,90,24.930747922437675,0
Slice of Life,School,Drama,76,21.05263157894737,0
Slice of Life,School,Seinen,49,13.573407202216066,0
Slice of Life,School,Shoujo,40,11.0803324099723,0
Slice of Life,School,Music,37,10.249307479224377,0
Slice of Life,School,Shounen,34,9.418282548476455,0
Slice of Life,School,Supernatural,21,5.8171745152354575,0
Slice of Life,School,Sci-Fi,17,4.7091412742382275,0
Slice of Life,School,Kids,17,4.7091412742382275,0
Slice of Life,School,Sports,16,4.43213296398892,0
Slice of Life,School,Ecchi,15,4.1551246537396125,0
Slice of Life,School,Magic,13,3.601108033240997,0
Slice of Life,School,Action,12,3.3240997229916895,0
Slice of Life,School,Parody,11,3.0470914127423825,0
Slice of Life,School,Fantasy,10,2.770083102493075,0
Slice of Life,School,Game,10,2.770083102493075,0
Slice of Life,School,Harem,9,27.272727272727273,1
Slice of Life,School,Mystery,7,21.21212121212121,1
Slice of Life,School,Historical,5,15.151515151515152,1
Slice of Life,School,Super Power,4,12.121212121212121,1
Slice of Life,School,Military,2,6.0606060606060606,1
Slice of Life,School,Psychological,2,6.0606060606060606,1
Slice of Life,School,Adventure,1,3.0303030303030303,1
Slice of Life,School,Mecha,1,3.0303030303030303,1
Slice of Life,School,Horror,1,3.0303030303030303,1
Slice of Life,School,Martial Arts,1,3.0303030303030303,1
Slice of Life,School,Others,33,9.141274238227147,0
Slice of Life,School,T,361,23.594771241830067,0
Slice of Life,Drama,Romance,129,38.392857142857146,0
Slice of Life,Drama,Comedy,107,31.845238095238095,0
Slice of Life,Drama,School,76,22.61904761904762,0
Slice of Life,Drama,Historical,53,15.773809523809524,0
Slice of Life,Drama,Shoujo,49,14.583333333333334,0
Slice of Life,Drama,Fantasy,40,11.904761904761905,0
Slice of Life,Drama,Supernatural,35,10.416666666666666,0
Slice of Life,Drama,Shounen,27,8.035714285714286,0
Slice of Life,Drama,Adventure,25,7.440476190476191,0
Slice of Life,Drama,Music,24,7.142857142857143,0
Slice of Life,Drama,Sports,20,5.9523809523809526,0
Slice of Life,Drama,Seinen,19,5.654761904761905,0
Slice of Life,Drama,Action,14,4.166666666666667,0
Slice of Life,Drama,Sci-Fi,14,4.166666666666667,0
Slice of Life,Drama,Kids,14,4.166666666666667,0
Slice of Life,Drama,Magic,13,3.869047619047619,0
Slice of Life,Drama,Harem,8,2.380952380952381,0
Slice of Life,Drama,Psychological,7,2.0833333333333335,0
Slice of Life,Drama,Mystery,6,1.7857142857142858,0
Slice of Life,Drama,Game,6,23.076923076923077,1
Slice of Life,Drama,Military,4,15.384615384615385,1
Slice of Life,Drama,Martial Arts,4,15.384615384615385,1
Slice of Life,Drama,Mecha,3,11.538461538461538,1
Slice of Life,Drama,Super Power,3,11.538461538461538,1
Slice of Life,Drama,Ecchi,2,7.6923076923076925,1
Slice of Life,Drama,Parody,1,3.8461538461538463,1
Slice of Life,Drama,Demons,1,3.8461538461538463,1
Slice of Life,Drama,Police,1,3.8461538461538463,1
Slice of Life,Drama,Samurai,1,3.8461538461538463,1
Slice of Life,Drama,Others,26,7.738095238095238,0
Slice of Life,Drama,T,336,21.96078431372549,0
Slice of Life,Romance,Comedy,148,61.41078838174274,0
Slice of Life,Romance,Drama,129,53.52697095435685,0
Slice of Life,Romance,School,90,37.344398340248965,0
Slice of Life,Romance,Shoujo,40,16.597510373443985,0
Slice of Life,Romance,Supernatural,22,9.12863070539419,0
Slice of Life,Romance,Shounen,19,7.8838174273858925,0
Slice of Life,Romance,Music,18,7.468879668049793,0
Slice of Life,Romance,Seinen,18,7.468879668049793,0
Slice of Life,Romance,Harem,16,6.639004149377594,0
Slice of Life,Romance,Ecchi,12,4.979253112033195,0
Slice of Life,Romance,Sci-Fi,8,3.319502074688797,0
Slice of Life,Romance,Historical,6,2.4896265560165975,0
Slice of Life,Romance,Mystery,5,2.074688796680498,0
Slice of Life,Romance,Psychological,5,2.074688796680498,0
Slice of Life,Romance,Fantasy,4,18.181818181818183,1
Slice of Life,Romance,Magic,4,18.181818181818183,1
Slice of Life,Romance,Sports,4,18.181818181818183,1
Slice of Life,Romance,Military,3,13.636363636363637,1
Slice of Life,Romance,Mecha,2,9.090909090909092,1
Slice of Life,Romance,Action,1,4.545454545454546,1
Slice of Life,Romance,Kids,1,4.545454545454546,1
Slice of Life,Romance,Parody,1,4.545454545454546,1
Slice of Life,Romance,Super Power,1,4.545454545454546,1
Slice of Life,Romance,Martial Arts,1,4.545454545454546,1
Slice of Life,Romance,Others,22,9.12863070539419,0
Slice of Life,Romance,T,241,15.751633986928105,0
Slice of Life,Seinen,Comedy,111,72.54901960784314,0
Slice of Life,Seinen,School,49,32.02614379084967,0
Slice of Life,Seinen,Drama,19,12.418300653594772,0
Slice of Life,Seinen,Romance,18,11.764705882352942,0
Slice of Life,Seinen,Historical,14,9.15032679738562,0
Slice of Life,Seinen,Fantasy,12,7.8431372549019605,0
Slice of Life,Seinen,Ecchi,12,7.8431372549019605,0
Slice of Life,Seinen,Sci-Fi,9,5.882352941176471,0
Slice of Life,Seinen,Supernatural,9,5.882352941176471,0
Slice of Life,Seinen,Adventure,6,3.9215686274509802,0
Slice of Life,Seinen,Mystery,6,3.9215686274509802,0
Slice of Life,Seinen,Space,4,23.529411764705884,1
Slice of Life,Seinen,Music,2,11.764705882352942,1
Slice of Life,Seinen,Mecha,2,11.764705882352942,1
Slice of Life,Seinen,Harem,2,11.764705882352942,1
Slice of Life,Seinen,Game,2,11.764705882352942,1
Slice of Life,Seinen,Magic,1,5.882352941176471,1
Slice of Life,Seinen,Sports,1,5.882352941176471,1
Slice of Life,Seinen,Super Power,1,5.882352941176471,1
Slice of Life,Seinen,Military,1,5.882352941176471,1
Slice of Life,Seinen,Psychological,1,5.882352941176471,1
Slice of Life,Seinen,Others,17,11.11111111111111,0
Slice of Life,Seinen,T,153,10.0,0
Slice of Life,Fantasy,Comedy,48,36.36363636363637,0
Slice of Life,Fantasy,Drama,40,30.303030303030305,0
